53,65
43,67
70,100
98,2
27,70
100,46
25,15
1,75
5,68
45,44
65,67
62,53
22,58
6,0
76,78
25,97
40,91
63,67
37,21
39,86
81,64
14,57
32,57
44,9
34,53
98,49
46,8
62,52
87,31
76,97
52,38
21,43
27,81
17,3
76,78
47,42
99,69
50,11
13,85
31,17
0,40
84,99
51,82
64,61
26,36
33,86
76,16
75,73
83,67
82,31
27,83
71,19
99,53
100,4
59,17
65,29
36,12
41,8
81,21
97,39
79,98
11,5
89,13
18,42
34,66
42,99
71,78
33,99
36,50
8,98
9,70
39,59
48,47
54,94
67,21
57,44
63,43
51,78
44,20
20,16
51,86
16,33
3,27
10,12
5,8
44,55
96,69
39,35
3,58
95,40
7,1
26,94
47,49
69,65
12,76
65,43
86,77
15,1
41,50
78,76
87,28
83,26
100,30
54,78
58,10
80,25
26,94
82,6
59,27
70,2
92,56
98,2
5,94
84,61
1,41
98,27
79,79
31,70
96,6
5,37
83,35
5,30
90,34
30,59
27,85
35,40
96,67
7,17
42,74
1,59
46,27
79,96
84,9
65,14
98,23
85,97
48,57
45,3
44,70
32,70
95,12
53,68
78,45
1,100
7,78
96,99
9,82
49,66
2,96
98,76
91,91
9,95
6,81
21,73
18,99
82,77
92,10
85,75
3,44
92,49
7,20
100,19
75,7
29,51
29,76
77,60
89,11
24,89
45,73
85,30
68,38
26,41
99,47
35,90
50,33
44,28
41,34
77,21
88,64
90,39
25,50
22,84
49,75
79,38
0,87
58,33
3,33
10,61
44,25
71,60
10,37
15,45
97,16
48,52
44,95
48,64
48,45
85,27
75,57
37,97
35,89
80,52
3,24
86,51
23,1
27,16
27,83
54,29
34,72
5,89
83,35
49,30
36,55
61,14
72,31
48,25
86,25
33,54
73,26
68,17
77,78
66,8
72,50
29,40
80,26
100,70
43,2
52,35
76,13
26,29
18,89
67,20
96,10
57,22
78,5
74,87
100,67
20,23
94,56
88,41
58,13
4,59
9,92
25,48
18,56
90,45
66,43
11,2
61,15
94,100
20,0
66,26
27,79
58,9
73,48
74,48
4,22
67,99
90,3
91,54
24,92
18,67
93,93
57,97
51,60
65,85
77,36
4,51
36,45
3,87
48,43
2,84
71,27
51,30
91,0
69,0
20,34
74,37
91,18
52,87
6,35
54,54
85,33
89,88
50,14
74,7
78,78
19,99
70,50
62,7
40,55
29,40
100,49
39,87
61,34
1,29
0,89
38,81
41,62
59,69
29,47
79,1
58,72
46,100
86,79
64,72
10,47
3,30
91,58
27,8
25,61
14,87
27,53
81,15
23,97
7,84
98,23
92,99
84,2
48,51
91,51
11,28
23,10
96,53
25,88
33,71
51,60
79,29
17,57
82,76
89,21
24,2
85,5
14,62
90,65
81,44
10,72
100,26
10,80
95,89
95,18
89,83
93,4
51,68
63,21
47,36
56,74
41,83
38,38
27,97
28,98
60,14
59,4
66,98
84,75
3,45
52,36
29,3
47,42
68,13
34,29
18,29
88,20
77,67
13,65
54,96
61,93
42,55
97,13
1,92
85,35
2,25
42,12
40,51
36,45
42,32
24,24
98,24
10,28
57,28
5,89
46,84
31,5
79,10
60,82
3,65
31,90
93,28
64,69
29,84
7,10
75,44
40,1
28,65
41,4
53,16
81,48
16,90
22,30
64,74
42,49
71,54
82,15
85,63
12,92
100,100
79,19
6,18
32,76
11,46
65,33
87,57
93,9
9,14
85,29
51,45
91,11
40,72
76,9
74,63
60,21
43,28
64,72
3,86
65,31
22,48
14,7
25,74
68,97
31,46
38,41
50,82
75,16
54,65
63,2
54,47
97,97
85,20
31,82
58,79
52,46
79,83
92,27
75,6
8,23
29,78
29,45
45,12
83,25
42,60
56,72
18,49
48,8
47,18
26,82
87,60
18,60
74,79
36,58
28,27
1,72
87,85
13,79
82,94
56,95
10,88
3,70
72,52
79,80
44,76
4,27
63,13
16,88
10,96
24,86
57,27
45,13
19,92
97,34
32,39
67,10
15,56
94,49
80,75
83,40
60,52
56,81
29,56
62,36
84,28
38,0
59,39
18,67
40,34
83,75
77,35
28,46
57,81
17,82
67,47
56,93
23,80
70,78
54,69
94,93
50,6
68,43
5,88
84,14
95,19
54,73
43,73
11,23
97,9
18,27
17,27
21,70
48,79
7,1
83,8
22,86
91,97
16,59
31,54
16,91
47,25
92,69
96,3
93,78
24,5
77,77
78,33
96,63
2,60
97,80
24,12
39,93
70,20
12,62
81,12
11,63
19,54
7,29
33,41
79,82
98,88
89,83
96,60
29,2
49,8
100,35
80,13
29,75
59,31
19,28
70,65
52,95
48,6
86,83
22,35
51,52
6,50
41,80
27,27
10,16
90,8
4,13
3,93
81,27
52,75
94,81
73,19
46,36
26,53
56,3
66,23
75,45
72,13
4,26
82,9
85,6
85,8
46,91
98,36
68,99
77,48
87,80
51,33
1,48
34,38
36,33
21,95
90,16
63,69
14,97
83,95
52,15
42,26
1,34
16,94
58,29
98,37
4,87
28,47
1,51
31,90
7,90
82,16
13,60
65,42
17,95
34,66
52,42
32,90
75,4
98,49
12,98
58,77
82,74
