57,45
36,24
78,93
29,63
74,20
56,93
69,20
43,74
63,78
62,93
65,74
70,29
67,37
74,77
40,51
10,65
66,18
28,54
53,75
59,85
48,81
60,4
79,44
78,6
62,40
22,34
1,90
72,22
53,18
59,72
14,56
89,32
5,67
94,26
15,74
77,79
48,88
49,91
35,33
43,55
87,81
90,90
18,12
99,67
63,80
76,36
12,88
44,15
86,55
89,7
65,81
3,55
13,37
64,48
4,37
53,19
0,32
71,80
52,43
46,36
54,5
41,14
83,82
40,27
40,43
49,70
30,10
69,74
54,2
19,58
20,67
21,39
3,31
31,44
64,50
90,59
11,61
76,79
69,30
1,31
36,53
4,40
21,46
47,56
51,57
46,20
33,77
54,65
69,19
46,22
68,12
57,48
35,75
56,6
89,55
81,86
84,24
97,76
33,86
40,42
99,89
5,53
12,3
83,63
53,12
91,74
86,66
58,23
47,55
92,93
29,65
89,6
37,60
59,75
55,70
16,57
55,24
22,75
76,12
71,0
51,47
18,85
94,78
76,14
43,22
79,59
14,67
1,60
36,53
81,76
24,8
66,56
56,25
19,81
92,78
21,89
66,8
71,48
82,47
61,80
82,72
64,43
30,76
38,85
36,1
15,13
59,65
5,26
54,5
79,62
93,29
53,13
18,93
54,62
51,12
75,93
10,91
63,98
98,59
26,61
50,69
78,28
10,40
21,58
90,89
2,14
63,17
39,12
65,0
78,85
43,94
5,2
34,67
71,19
85,13
18,100
38,46
79,78
41,69
45,58
46,3
80,99
66,58
51,26
72,9
31,9
32,64
0,14
30,17
3,25
92,15
57,90
58,37
8,48
98,36
31,86
28,95
18,17
47,43
3,97
9,22
90,40
82,5
96,53
24,4
81,29
15,39
39,19
100,24
41,69
30,63
53,81
32,57
16,99
41,85
53,68
28,69
20,58
72,55
16,49
77,88
5,40
20,41
71,37
91,31
5,28
90,61
9,49
67,93
32,49
23,66
67,40
19,97
16,21
30,42
40,89
40,58
56,97
79,81
69,70
51,53
87,0
91,23
43,74
37,3
30,79
4,97
17,94
29,62
3,35
26,21
70,54
15,42
14,8
67,89
79,40
45,34
0,81
78,46
69,33
1,24
56,62
61,43
13,6
94,67
11,70
14,71
92,16
88,39
79,25
48,42
26,24
58,34
48,16
91,64
75,5
52,55
68,7
67,90
44,34
83,37
97,10
75,66
13,67
81,90
84,27
75,75
53,75
48,88
29,94
43,30
15,29
28,9
37,23
78,57
43,7
78,71
79,33
95,90
61,43
62,29
53,16
14,73
56,76
22,70
24,37
52,19
65,57
80,60
73,44
38,98
65,9
4,83
34,30
63,38
59,72
29,100
15,9
38,19
27,100
55,96
26,29
38,66
3,57
64,95
26,4
62,23
26,5
32,96
28,29
84,22
94,71
93,4
57,69
1,41
73,60
19,98
69,50
17,29
74,14
98,63
68,32
84,62
43,60
53,58
74,87
68,88
27,85
71,32
34,84
2,29
38,97
12,3
74,84
39,26
10,5
92,76
99,49
93,65
76,24
39,83
62,99
64,30
18,51
19,87
8,4
57,51
15,59
90,84
42,58
55,75
38,62
35,15
30,100
24,68
0,76
25,54
92,48
45,90
9,0
69,20
67,18
70,20
82,37
4,96
63,32
93,0
40,26
24,59
10,13
43,64
22,4
70,19
59,9
70,96
39,2
46,27
47,80
92,42
89,75
51,84
91,67
79,14
22,80
52,71
7,44
19,57
11,77
55,74
63,5
21,82
11,55
2,67
22,8
99,29
89,11
1,35
1,62
25,11
76,40
20,86
74,52
37,29
5,50
60,91
45,64
25,54
93,13
79,84
72,64
11,48
72,88
74,77
41,97
11,32
64,19
11,100
88,59
60,93
29,50
70,89
75,9
77,68
84,47
98,88
45,4
73,16
25,54
13,44
24,9
9,78
91,9
15,58
7,49
6,3
69,66
97,59
1,38
84,79
59,32
80,49
76,78
70,70
71,23
71,100
96,43
26,52
93,78
79,43
64,79
31,26
22,43
32,5
79,73
98,22
78,8
42,12
48,29
41,35
37,100
76,49
96,17
64,81
87,94
16,18
52,67
95,26
36,37
11,88
66,26
16,37
3,51
37,97
22,7
7,55
0,10
87,7
54,40
13,54
15,7
